participant_id,frame_id,timestamp,action,left_arm_human_theta,right_arm_human_theta,head_human_theta,left_arm_human_phi,right_arm_human_phi,head_human_phi,left_arm_robot,right_arm_robot,head_robot
12,1160,"1,64986444708299E+018",teacup,[1.66790372 2.93585399 2.84226223 2.84226126],[1.59576545 2.59419888 2.57322454 2.57322518],"[0, 0]",[-1.70360559 -1.0446902   3.02114675  3.02114666],[ 1.46685794  1.43135334 -2.54040505 -2.54040418],"[0, 0]","[6.283185307179586, 5.4977871471795865, 0.93182715, 4.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.897787147179586, 3.9042370271795863, 5.788849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,1394,"1,64986444713163E+018",teapot,[1.48904213 1.30493295 0.87957692 0.87957671],[1.67009631 2.68062451 2.50442811 2.50442896],"[0, 0]",[-1.50153757 -1.32093433 -1.81843138 -1.81843143],[ 1.4819264   0.88353629 -2.94942088 -2.94942064],"[0, 0]","[6.283185307179586, 5.4977871471795865, 0.93182715, 4.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.08539816, 2.07894828, 5.588849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,1583,"1,6498644471703E+018",spoon,[1.56786022 1.55120974 0.53969939 0.53969943],[1.63834255 1.73086791 0.45477562 0.45477569],"[0, 0]",[-1.57374261 -1.52146586  1.7258366   1.72583493],[ 1.45230705  1.71464573 -1.6292979  -1.62929596],"[0, 0]","[6.283185307179586, 1.33989663, 0.08539816, 0.55458098, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 1.33989663, 6.197787147179586, 0.52233537, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,1936,"1,64986444724477E+018",ladle,[1.60770645 2.76684547 2.15631747 2.15631793],[1.65025098 2.89697578 2.23692299 2.23692284],"[0, 0]",[-1.60016533 -0.86704517  2.70700182  2.70700136],[ 1.4792697   1.25303241 -2.55779414 -2.5577944 ],"[0, 0]","[6.283185307179586, 5.397787147179586, 4.944236227179586, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 1.36196441, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,2101,"1,64986444727989E+018",shallow_plate,[1.55884424 2.17340196 0.75039706 0.75039682],[1.57519412 2.40230071 0.57381616 0.57381521],"[0, 0]",[-1.61858636 -1.75646621  2.5117679   2.51176763],[ 1.51943313  1.99802254 -2.87108163 -2.87108163],"[0, 0]","[6.283185307179586, 6.097787147179586, 5.175930567179586, 1.22173048, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.097787147179586, 1.10934704, 1.22525856, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,2422,"1,64986444734605E+018",dinner_plate,[1.55910027 2.33461189 1.17358765 1.17358764],[1.60993036 2.25076826 1.14953545 1.14953556],"[0, 0]",[-1.59903175 -2.46366812  2.22364659  2.22364691],[ 1.54556705  2.60403068 -2.19386259 -2.19386253],"[0, 0]","[6.283185307179586, 6.057787147179586, 4.883185307179586, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.058694877179586, 1.4, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,2601,"1,6498644473826E+018",knife,[1.57120261 2.92471148 2.7930024  2.79300282],[1.59281398 2.21450407 0.94843976 0.94844027],"[0, 0]",[-1.58597183 -1.10117931 -2.97357102 -2.97357032],[ 1.59699498  2.72775285 -2.76387695 -2.76387758],"[0, 0]","[6.283185307179586, 0.48227102, 6.028849777179587, 1.51581301, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 1.46879657, 0.46356581, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,2696,"1,64986444740209E+018",initial,[1.60988333 2.90963359 2.7899561  2.78995582],[1.65520609 2.906495   2.81102696 2.81102658],"[0, 0]",[-1.62296234 -0.8693578  -2.87110635 -2.87110656],[1.58863931 1.51697353 3.07463352 3.07463351],"[0, 0]","[6.283185307179586, 4.886921905584122, 1.0471975511965976, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.886921905584122, 5.235987755982989, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,2860,"1,64986444743571E+018",fork,[1.52683172 2.07793005 0.52448037 0.52447997],[1.57134826 1.98726411 0.45600388 0.45600414],"[0, 0]",[-1.5662102  -2.49551479  2.31857124  2.31857075],[ 1.56429793  2.5938269  -2.18430024 -2.18430111],"[0, 0]","[6.283185307179586, 0.78539816, 5.733185307179586, 1.2, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.78539816, 0.55, 1.2, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,3151,"1,64986444749663E+018",salt_shaker_right,[1.58610288 2.65569212 2.85367334 2.8536737 ],[1.66560801 2.67916059 1.63562688 1.63562687],"[0, 0]",[-1.45438819 -0.49214533 -1.1869908  -1.18699344],[ 1.68728618  2.73288312 -3.1394409  -3.13944076],"[0, 0]","[6.283185307179586, 5.829203707179587, 1.42233537, 5.249664307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.797787147179586, 4.251252707179586, 5.252081167179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,3183,"1,64986444750361E+018",salt_shaker_left,[1.62765794 2.7826313  1.78350743 1.78350754],[1.66940308 2.63330677 2.86115952 2.86115859],"[0, 0]",[-1.66300443 -2.18168785 -3.13438552 -3.13438573],[1.52891952 0.33571851 0.92075201 0.92074704],"[0, 0]","[6.283185307179586, 4.829203707179586, 5.260849937179586, 1.033521, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.797787147179586, 1.38319326, 1.02110414, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,3421,"1,64986444755273E+018",sugar_bowl,[1.5825658  2.68023192 1.5164414  1.51644146],[1.62434705 2.74328133 1.57201048 1.57201048],"[0, 0]",[-1.59557252 -2.52634716  2.59518027  2.59517999],[ 1.52735943  2.44769247 -2.64485251 -2.64485243],"[0, 0]","[6.283185307179586, 5.397787147179586, 2.37894828, 5.023619017179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 3.9649138071795864, 5.028849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,3636,"1,64986444759704E+018",mixer,[1.52759748 1.66877087 0.20616817 0.2061687 ],[1.56897857 1.68146165 0.3010939  0.30109492],"[0, 0]",[-1.57970413 -2.04540265  2.41302706  2.41302881],[1.557077   2.1853319  2.98315833 2.98315909],"[0, 0]","[6.283185307179586, 0.98539816, 5.665191427179586, 0.68295178, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.98539816, 0.61799388, 0.64633648, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
12,3898,"1,64986444765228E+018",pressure_cooker,[1.86248342 2.49701522 0.92722834 0.92722841],[1.80600569 2.41781316 1.02485158 1.02485163],"[0, 0]",[-1.68387692 -2.40920762  2.09155493  2.09155429],[ 1.34257643  2.64746277 -2.26290828 -2.26290807],"[0, 0]","[6.283185307179586, 0.16787513, 4.569468577179586, 0.01895146, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.18539816, 1.82565493, 0.025741361, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,1010,"1,64986431211377E+018",teacup,[1.60942024 2.7764811  2.87240957 2.87240894],[1.62974547 2.60873071 2.64136894 2.64136899],"[0, 0]",[-1.5092699  -0.67914554 -2.49082253 -2.49082495],[ 1.53324177  0.95669076 -2.65515731 -2.65515761],"[0, 0]","[6.283185307179586, 5.4977871471795865, 0.93182715, 4.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.897787147179586, 3.9042370271795863, 5.788849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,1261,"1,64986431283727E+018",teapot,[1.47758724 1.13373974 0.82402316 0.82402274],[1.6913755  2.68226721 2.46314366 2.46314361],"[0, 0]",[-1.35332496 -1.1672254  -1.66234683 -1.66234575],[ 1.62684581  1.21534892 -2.37726421 -2.37726434],"[0, 0]","[6.283185307179586, 5.4977871471795865, 0.93182715, 4.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.08539816, 2.07894828, 5.588849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,1584,"1,64986431388401E+018",spoon,[1.63163619 1.58134897 0.79381119 0.793811  ],[1.65716406 1.93276284 0.73941323 0.73941313],"[0, 0]",[-1.53439281 -1.13626997  1.84045998  1.84045906],[ 1.48152026  1.62450946 -1.84181627 -1.84181486],"[0, 0]","[6.283185307179586, 1.33989663, 0.08539816, 0.55458098, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 1.33989663, 6.197787147179586, 0.52233537, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,1767,"1,64986431459821E+018",ladle,[1.61612853 2.75034277 1.65919255 1.65919264],[1.61088472 2.79072537 1.59219146 1.59219166],"[0, 0]",[-1.56152361 -1.9357634   2.52365309  2.52365366],[ 1.55644849  2.19233694 -2.52186362 -2.52186404],"[0, 0]","[6.283185307179586, 5.397787147179586, 4.944236227179586, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 1.36196441, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,1982,"1,64986431522329E+018",shallow_plate,[1.50011418 2.31122976 0.75528745 0.75528835],[1.59753093 2.49797409 0.72591184 0.72591217],"[0, 0]",[-1.5490175  -1.35124701  2.63286677  2.63286826],[ 1.46770353  1.74261747 -2.75705017 -2.75705024],"[0, 0]","[6.283185307179586, 6.097787147179586, 5.175930567179586, 1.22173048, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.097787147179586, 1.10934704, 1.22525856, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,2270,"1,64986431613037E+018",dinner_plate,[1.74755224 1.65941068 1.53725082 1.53725066],[1.80524203 1.70905855 1.30895122 1.30895107],"[0, 0]",[-1.56342011 -2.65176309  2.54932356  2.54932382],[ 1.65915392  2.94385367 -2.62121348 -2.62121331],"[0, 0]","[6.283185307179586, 6.057787147179586, 4.883185307179586, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.058694877179586, 1.4, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,2458,"1,64986431671736E+018",knife,[1.51140531 2.80162739 2.85734764 2.85734933],[1.46186104 1.9042009  0.50146149 0.50146148],"[0, 0]",[-1.50476311 -0.76173103 -2.69875093 -2.69874853],[ 1.62456924  2.81241811 -1.71700361 -1.71700341],"[0, 0]","[6.283185307179586, 0.48227102, 6.028849777179587, 1.51581301, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 1.46879657, 0.46356581, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,2511,"1,64986431690489E+018",initial,[1.61039399 2.83476586 2.87955079 2.87954938],[1.6094529  2.91252565 2.93475803 2.93475724],"[0, 0]",[-1.56808725 -0.85348809 -2.66283352 -2.66283686],[ 1.48977823  1.3918146  -2.98948543 -2.98948513],"[0, 0]","[6.283185307179586, 4.886921905584122, 1.0471975511965976, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.886921905584122, 5.235987755982989, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,2725,"1,64986431759724E+018",fork,[1.53167889 1.89782975 0.82494833 0.8249481 ],[1.54360404 2.06318512 0.50419646 0.50419609],"[0, 0]",[-1.5783106  -1.77095677  1.81866782  1.81866662],[ 1.47334328  2.14432885 -1.956449   -1.95644917],"[0, 0]","[6.283185307179586, 0.78539816, 5.733185307179586, 1.2, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.78539816, 0.55, 1.2, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,2989,"1,64986431837854E+018",salt_shaker_left,[1.57411324 2.68472713 1.50183853 1.50183839],[1.57790274 2.6344699  2.88907426 2.8890743 ],"[0, 0]",[-1.71773923 -1.99351076  3.10605941  3.10605933],[1.29947137 0.453235   1.28121991 1.28121656],"[0, 0]","[6.283185307179586, 4.829203707179586, 5.260849937179586, 1.033521, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.797787147179586, 1.38319326, 1.02110414, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,3066,"1,64986431860797E+018",salt_shaker_right,[1.50373904 2.63132689 2.90421887 2.9042204 ],[1.63598729 2.84705885 2.09334964 2.0933492 ],"[0, 0]",[-1.28468947 -0.44483862 -0.55165845 -0.55166312],[ 1.75131514  2.42898279 -2.83244562 -2.83244596],"[0, 0]","[6.283185307179586, 5.829203707179587, 1.42233537, 5.249664307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.797787147179586, 4.251252707179586, 5.252081167179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,3257,"1,6498643193443E+018",sugar_bowl,[1.53224864 2.50620938 1.1252955  1.12529524],[1.55555358 2.61586024 1.05031871 1.0503193 ],"[0, 0]",[-1.5722926  -2.37323975  2.1194229   2.1194221 ],[ 1.58765029  2.50139087 -2.30952303 -2.30952385],"[0, 0]","[6.283185307179586, 5.397787147179586, 2.37894828, 5.023619017179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 3.9649138071795864, 5.028849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,3521,"1,64986432011069E+018",mixer,[1.57847818 1.73058224 0.54688094 0.54688091],[1.5874774  1.65646043 0.69400345 0.6940037 ],"[0, 0]",[-1.59353072 -2.20924774  2.92118469  2.92118473],[ 1.44026908  2.41059668 -1.29812511 -1.29812372],"[0, 0]","[6.283185307179586, 0.98539816, 5.665191427179586, 0.68295178, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.98539816, 0.61799388, 0.64633648, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
2,3714,"1,6498643207802E+018",pressure_cooker,[1.55131325 1.61755437 1.27368459 1.27368445],[1.52573937 1.7275241  1.32844366 1.32844383],"[0, 0]",[-1.55860279 -1.96762694 -2.12857061 -2.1285712 ],[1.38249873 2.1764116  2.28186138 2.28186164],"[0, 0]","[6.283185307179586, 0.16787513, 4.569468577179586, 0.01895146, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.18539816, 1.82565493, 0.025741361, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,1666,"1,64986442972899E+018",teacup,[1.61917733 2.7474369  2.95680963 2.95680955],[1.49435529 2.58618564 2.41967258 2.41967242],"[0, 0]",[-1.52776165 -0.81816104 -2.30393399 -2.30393401],[ 1.49961718  1.27273541 -2.93076849 -2.93076839],"[0, 0]","[6.283185307179586, 5.4977871471795865, 0.93182715, 4.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.897787147179586, 3.9042370271795863, 5.788849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,1804,"1,6498644302807E+018",teapot,[1.51295263 1.61868683 1.2584953  1.25849558],[1.52890567 2.62185782 2.25686698 2.25686641],"[0, 0]",[-1.34107063 -1.32187689 -1.71493113 -1.71493097],[ 1.55257684  1.29174358 -2.90310988 -2.90310979],"[0, 0]","[6.283185307179586, 5.4977871471795865, 0.93182715, 4.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.08539816, 2.07894828, 5.588849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,1976,"1,64986443075901E+018",spoon,[1.56554388 1.90118807 0.72158417 0.72158394],[1.52252203 2.05572642 0.65210551 0.65210543],"[0, 0]",[-1.60616918 -1.2881295   2.21791593  2.2179146 ],[ 1.48527758  1.70942573 -2.18733599 -2.18733559],"[0, 0]","[6.283185307179586, 1.33989663, 0.08539816, 0.55458098, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 1.33989663, 6.197787147179586, 0.52233537, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,2279,"1,64986443165102E+018",ladle,[1.60553264 2.78012142 1.3866273  1.38662708],[1.56697898 2.8107324  1.41944573 1.41944589],"[0, 0]",[-1.46540007 -1.67976658  2.57860252  2.57860209],[ 1.50711106  1.75722391 -2.44385174 -2.44385197],"[0, 0]","[6.283185307179586, 5.397787147179586, 4.944236227179586, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 1.36196441, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,2492,"1,64986443219296E+018",initial,[1.64618135 2.81385551 2.94647881 2.94647823],[1.63571045 2.78270163 2.86363061 2.86363067],"[0, 0]",[-1.4710862  -0.92788662 -2.53414633 -2.53415004],[1.53317097 0.84478261 2.96137711 2.96137661],"[0, 0]","[6.283185307179586, 4.886921905584122, 1.0471975511965976, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.886921905584122, 5.235987755982989, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,2509,"1,64986443222769E+018",shallow_plate,[1.52577718 2.76402199 0.71458631 0.71458589],[1.57000253 2.74412133 0.70577743 0.70577782],"[0, 0]",[-1.49485143 -1.85754551  2.82905232  2.82905215],[ 1.56925623  2.34013788 -2.70371662 -2.70371704],"[0, 0]","[6.283185307179586, 6.097787147179586, 5.175930567179586, 1.22173048, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.097787147179586, 1.10934704, 1.22525856, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,2831,"1,64986443318586E+018",dinner_plate,[1.61261097 2.64380628 0.90599822 0.90599848],[1.60688569 2.73102448 0.91049789 0.91049786],"[0, 0]",[-1.49025385 -1.5965301   2.37032025  2.37032066],[ 1.48773757  2.29031336 -2.13690339 -2.13690265],"[0, 0]","[6.283185307179586, 6.057787147179586, 4.883185307179586, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.058694877179586, 1.4, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,2993,"1,64986443374467E+018",knife,[1.61127949 2.80109423 2.89424274 2.89424346],[1.54146185 2.61834185 0.65944798 0.65944784],"[0, 0]",[-1.51415488 -0.9657758  -2.96591088 -2.96591021],[ 1.55219056  1.94062585 -2.39607902 -2.39607955],"[0, 0]","[6.283185307179586, 0.48227102, 6.028849777179587, 1.51581301, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 1.46879657, 0.46356581, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,3266,"1,64986443485813E+018",fork,[1.57234393 2.77575106 0.63039146 0.63039068],[1.53966916 2.71323731 0.53416837 0.5341684 ],"[0, 0]",[-1.50131488 -1.79889379  2.89272821  2.89272804],[ 1.50927775  2.17956664 -2.74622607 -2.74622606],"[0, 0]","[6.283185307179586, 0.78539816, 5.733185307179586, 1.2, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.78539816, 0.55, 1.2, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,3604,"1,64986443584147E+018",salt_shaker_right,[1.59329684 2.53102966 2.86016936 2.86017005],[1.56549563 2.88568848 0.99814903 0.99814935],"[0, 0]",[-1.52432583 -0.45469242 -0.38231616 -0.3823171 ],[ 1.47117344  2.27503376 -2.94796257 -2.94796293],"[0, 0]","[6.283185307179586, 5.829203707179587, 1.42233537, 5.249664307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.797787147179586, 4.251252707179586, 5.252081167179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,3617,"1,64986443587739E+018",salt_shaker_left,[1.60180809 2.94652743 0.98334276 0.98334307],[1.54752787 2.55715961 2.79198535 2.7919861 ],"[0, 0]",[-1.5737059  -2.28518367  2.88213353  2.88213369],[1.40389666 0.53361695 1.10009673 1.10010051],"[0, 0]","[6.283185307179586, 4.829203707179586, 5.260849937179586, 1.033521, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.797787147179586, 1.38319326, 1.02110414, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,3868,"1,64986443664934E+018",sugar_bowl,[1.55241546 2.79894132 1.26230507 1.26230483],[1.54470531 2.85244117 1.23937694 1.23937686],"[0, 0]",[-1.46483131 -1.81006758  2.56503589  2.56503553],[ 1.50869021  2.0200109  -2.5957266  -2.59572653],"[0, 0]","[6.283185307179586, 5.397787147179586, 2.37894828, 5.023619017179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 3.9649138071795864, 5.028849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,4118,"1,64986443745758E+018",mixer,[1.52243932 2.41828254 1.04740312 1.04740268],[1.53032853 2.25915879 0.37298614 0.37298587],"[0, 0]",[-1.48449958 -1.53465002  2.86911328  2.8691134 ],[ 1.4611552   2.11566227 -1.69935158 -1.69935409],"[0, 0]","[6.283185307179586, 0.98539816, 5.665191427179586, 0.68295178, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.98539816, 0.61799388, 0.64633648, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
10,4268,"1,6498644380027E+018",pressure_cooker,[1.60778081 2.25529042 1.26325742 1.26325712],[1.54898374 2.57348599 1.30971599 1.30971588],"[0, 0]",[-1.67963714 -1.50949642 -2.2719692  -2.27196866],[1.43336614 1.58141785 2.38176061 2.38176015],"[0, 0]","[6.283185307179586, 0.16787513, 4.569468577179586, 0.01895146, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.18539816, 1.82565493, 0.025741361, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
13,1019,"1,64986444834242E+018",teacup,[1.54335989 2.53941834 2.12118132 2.12118168],[1.62080484 2.9607036  2.85363567 2.85363605],"[0, 0]",[-1.52724573 -1.12147425  2.38879449  2.38879391],[1.45242715 1.95059073 3.02910426 3.02910423],"[0, 0]","[6.283185307179586, 4.897787147179586, 2.37894828, 5.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.4977871471795865, 5.351358157179586, 5.028849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
13,1220,"1,64986444838522E+018",teapot,[1.60410721 2.56920895 2.34567069 2.34567093],[1.5140169  1.50552631 1.06636838 1.06636837],"[0, 0]",[-1.58441269 -0.97422332  2.67616063  2.67616037],[1.42164554 1.6437124  1.82212117 1.82212203],"[0, 0]","[6.283185307179586, 0.08539816, 4.204237027179586, 5.588849777179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.4977871471795865, 5.351358157179586, 4.8236190171795865, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
13,1529,"1,64986444845028E+018",spoon,[1.37550874 1.1535455  0.64699188 0.64699205],[1.5115539  1.06036917 0.4533887  0.45338913],"[0, 0]",[-1.58297907 -2.48064573  1.00464681  1.00464738],[ 1.50096644  2.43644369 -1.04123935 -1.0412376 ],"[0, 0]","[6.283185307179586, 1.33989663, 0.08539816, 0.55458098, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 1.33989663, 6.197787147179586, 0.52233537, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
13,1760,"1,64986444849911E+018",ladle,[1.55605097 2.85305941 1.9021753  1.90217539],[1.60353809 2.89983606 1.93721208 1.93721238],"[0, 0]",[-1.54194825 -1.30196521  2.62136316  2.62136302],[ 1.4054496   1.35920238 -2.64084621 -2.64084589],"[0, 0]","[6.283185307179586, 5.397787147179586, 4.944236227179586, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 5.397787147179586, 1.36196441, 1.45, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
13,1946,"1,64986444853771E+018",shallow_plate,[1.56796569 2.63482094 0.84022464 0.84022544],[1.59841103 2.68305155 0.66754623 0.66754616],"[0, 0]",[-1.5782956  -1.63752422  2.81552293  2.81552322],[ 1.47575322  2.19283354 -2.94287534 -2.94287529],"[0, 0]","[6.283185307179586, 6.097787147179586, 5.175930567179586, 1.22173048, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.097787147179586, 1.10934704, 1.22525856, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
13,2264,"1,64986444860678E+018",dinner_plate,[1.5748331  2.33823645 1.02001389 1.02001408],[1.65952318 2.27835571 0.92808584 0.92808575],"[0, 0]",[-1.57109987 -1.64478578  2.30575761  2.30575822],[ 1.55322016  2.20084209 -1.87540518 -1.87540466],"[0, 0]","[6.283185307179586, 6.057787147179586, 4.883185307179586, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 6.058694877179586, 1.4, 1.8, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
13,2448,"1,64986444867731E+018",knife,[1.46187187 2.30473138 0.64611355 0.64611364],[1.70450269 2.91375025 2.87383258 2.87383217],"[0, 0]",[-1.58803042 -1.93654838  1.98051153  1.98051203],[ 1.50661521  1.85961909 -3.06386361 -3.0638635 ],"[0, 0]","[6.283185307179586, 5.397787147179586, 4.814388737179586, 0.46356581, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 0.48227102, 0.25433553, 1.51581301, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
13,2690,"1,64986444872886E+018",initial,[1.55762071 2.89820761 2.72413722 2.72413733],[1.62732333 2.97635545 2.84348684 2.84348716],"[0, 0]",[-1.56727133 -1.24221743 -2.83870183 -2.83870181],[1.49001811 1.9625366  3.05884307 3.05884319],"[0, 0]","[6.283185307179586, 4.886921905584122, 1.0471975511965976, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[6.283185307179586, 4.886921905584122, 5.235987755982989, 6.283185307179586, 6.283185307179586, 6.283185307179586, 6.283185307179586]","[0, 0]"
